method,ode_steps,seed,num_trajectories,success_rate,ring_pass_rate,collision_free_rate,dynamic_feasibility_rate,endpoint_feasibility_rate,minimum_barrier,mean_minimum_barrier,mean_crossing_clearance,mean_maximum_speed,maximum_speed,mean_maximum_acceleration,maximum_acceleration,mean_path_length,mean_start_position_error,mean_goal_position_error,trajectory_rmse_to_expert,ode_ms_per_trajectory,end_to_end_ms_per_trajectory,mean_residual_scale,cbf_intervention_rate
projected_velocity,64,403,128,0.671875,1.0,1.0,0.671875,1.0,0.11659750312669567,0.29308856570412745,0.38495595735435023,1.2244769312687194,1.6873683593279956,2.6761525298435678,8.193401411969441,3.630784172654755,0.0,1.1900443958628264e-15,0.1581959809633178,22.132220312414574,22.231653907510918,1.0,0.0
proposed_trajectory,1,401,128,1.0,1.0,1.0,1.0,1.0,0.14425948838623487,0.313461122492746,0.4035578253678161,1.524833479264422,1.9997549276079267,2.988855914901675,2.9999967446172633,3.6196284072432285,0.0,3.1006647487684202e-15,0.1582438833537459,1.982429686904652,42.78466406140069,0.017723560333251953,0.0005299937185929648
proposed_trajectory,1,402,128,1.0,1.0,1.0,1.0,1.0,0.14114619327453456,0.313161625598688,0.4032278350007613,1.5216128115320657,1.989874532392324,2.9845403205388754,2.999990687743697,3.619858955512898,0.0,3.1006647487684202e-15,0.15824047848852774,2.035310155406478,43.04287578088406,0.02509474754333496,0.00047110552763819093
proposed_trajectory,1,403,128,1.0,1.0,1.0,1.0,1.0,0.1447444533522205,0.31379888719034726,0.4037695021054462,1.5194761103898111,1.9685926126374234,2.9954552800644585,2.999967119015178,3.6200513140778217,0.0,3.1006647487684202e-15,0.15814139437470195,2.0858835941908183,43.22191015671706,0.010371208190917969,0.00045147613065326633
proposed_trajectory,2,401,128,1.0,1.0,1.0,1.0,1.0,0.14640392326905025,0.3146963143841535,0.40459252417002245,1.5258934952439027,1.9998875218292784,2.994690350361579,2.999985721579979,3.619591403442178,0.0,3.1006647487684202e-15,0.15842065786578888,3.84756171843037,44.261514844038174,0.031025409698486328,0.00036314384422110553
proposed_trajectory,2,402,128,1.0,1.0,1.0,1.0,1.0,0.14197852232136102,0.3144525005956776,0.4043980848405082,1.5187865083406489,1.999992949869712,2.99346167463507,2.9999727451233427,3.6196371771311853,0.0,3.1006647487684202e-15,0.1582214464715118,3.8228109369811136,44.172372656248626,0.03660416603088379,0.00034351444723618093
proposed_trajectory,2,403,128,1.0,1.0,1.0,1.0,1.0,0.14711016157725074,0.3152632098678284,0.4050276564551629,1.5169123728414162,1.9723338658240257,2.9982581184650536,2.9999582388526123,3.619820461939148,0.0,3.1006647487684202e-15,0.1581661822228882,5.546557031266275,46.427150000454276,0.028209447860717773,0.00024536746231155777
proposed_trajectory,4,401,128,1.0,1.0,1.0,1.0,1.0,0.15183686937979615,0.31679871222078204,0.4064900358150567,1.5389739699465919,1.9999593528333237,2.9918530440560094,2.9999834252596256,3.619412083831918,0.0,3.1006647487684202e-15,0.1587739900430502,8.960086719525862,50.1990093744098,0.05774188041687012,0.0005594378140703518
proposed_trajectory,4,402,128,1.0,1.0,1.0,1.0,1.0,0.14368429160684798,0.3171608763832464,0.40665927318467043,1.5348786318958934,1.9999958796151989,2.9731924270445544,2.999996738436641,3.619317106631782,0.0,3.1006647487684202e-15,0.15813938022912996,8.44750312535325,49.62981093740382,0.064544677734375,0.0006330480527638191
proposed_trajectory,4,403,128,1.0,1.0,1.0,1.0,1.0,0.153373246860529,0.31810622351048623,0.40755565716063846,1.534863273547208,1.9802101548336724,2.9992126830327477,2.999987794398272,3.619661024051436,0.0,3.1006647487684202e-15,0.15818496761574632,9.616171875677537,53.65822422027122,0.05893993377685547,0.00036314384422110553
proposed_trajectory,8,401,128,1.0,1.0,1.0,1.0,1.0,0.15299323840738568,0.3186289331017653,0.4080239835376688,1.5846860262167304,1.9999726377861338,2.9702031888195943,2.999997602091037,3.6188527674081055,0.0,3.1006647487684202e-15,0.15940553615972075,18.42153671896085,60.66021953120071,0.10020589828491211,0.0006624921482412061
proposed_trajectory,8,402,128,1.0,1.0,1.0,1.0,1.0,0.1445213094428746,0.3199097223903795,0.4087509493648985,1.5813408568140095,1.9999912383743583,2.952715990091547,2.999997873473069,3.619066123063453,0.0,3.1006647487684202e-15,0.1581481857030922,21.00705390694202,74.21630937460577,0.11429238319396973,0.0007213803391959799
proposed_trajectory,8,403,128,1.0,1.0,1.0,1.0,1.0,0.15836409682756647,0.320388059881346,0.40958474104213183,1.5814011373332306,1.9998984185143838,2.9967970444008314,2.9999901732020176,3.6191784430838325,0.0,3.1006647487684202e-15,0.1584763590085345,16.519014063305804,55.20428906129382,0.0997154712677002,0.00043430040829145727
proposed_trajectory,16,401,128,1.0,1.0,1.0,1.0,1.0,0.1542326422266366,0.318948589030389,0.40829469902687615,1.608102387083457,1.9999945609831553,2.961388447814217,2.999997645193685,3.618402431223509,0.0,3.1006647487684202e-15,0.1600660311999866,33.59172265663801,71.48221718671266,0.12109208106994629,0.0006992972675879397
proposed_trajectory,16,402,128,1.0,1.0,1.0,1.0,1.0,0.13933343877114285,0.3213501045714283,0.4097613576123136,1.608287728604088,1.999986691073584,2.9446174611194778,2.999992261086454,3.6187281019793573,0.0,3.1006647487684202e-15,0.15841506970170963,34.5938007812947,71.77196406337316,0.1398482322692871,0.0007606391331658292
proposed_trajectory,16,403,128,1.0,1.0,1.0,1.0,1.0,0.16022842108029728,0.32179536416421983,0.4106969952877959,1.604836428262525,1.99999446939951,2.984392461676329,2.9999939917624845,3.6186916541333956,0.0,3.1006647487684202e-15,0.1592830739390069,36.515977342787664,78.04465546723804,0.12138509750366211,0.00042448570979899497
proposed_trajectory,32,401,128,1.0,1.0,1.0,1.0,1.0,0.1538187023415312,0.319073208071857,0.40836867173558344,1.6182070501050758,1.9999788173794086,2.9553512489035523,2.999994960614303,3.6183729521886474,0.0,3.1006647487684202e-15,0.16039563955046338,64.60394765599631,101.90184140628844,0.13309335708618164,0.0006950033369974875
proposed_trajectory,32,402,128,1.0,1.0,1.0,1.0,1.0,0.1420189908014537,0.3217256868689768,0.4101043251588127,1.6185655019077463,1.9999984480765782,2.9351360932820016,2.999999798420157,3.6187613765206637,0.0,3.1006647487684202e-15,0.15866370738612384,60.86321953262086,97.54970234280336,0.15388870239257812,0.000755731783919598
proposed_trajectory,32,403,128,1.0,1.0,1.0,1.0,1.0,0.16164168526579456,0.32226081217861446,0.41107121619897985,1.6164226279318574,1.9999649520157967,2.9797717373184387,2.999994377804149,3.6186978640102136,0.0,3.1006647487684202e-15,0.1598244095456875,60.86968984345731,97.46251562501129,0.13437342643737793,0.00042571254711055274
proposed_trajectory,64,401,128,1.0,1.0,1.0,1.0,1.0,0.15223567899217585,0.3191324087705324,0.4084186392479295,1.6213592909805938,1.9999886875239619,2.9526377160020862,2.9999996169727092,3.6184077480928467,0.0,3.1006647487684202e-15,0.16051802646243024,124.1851687500457,159.91766406295937,0.1395399570465088,0.0006802812892587939
proposed_trajectory,64,402,128,1.0,1.0,1.0,1.0,1.0,0.14484416530492106,0.3219152898091762,0.41031588821719966,1.6224239460484529,1.9999974454239589,2.9295051066368147,2.999997290421617,3.6188144429751166,0.0,3.1006647487684202e-15,0.15878658619545474,124.63103828122257,159.96585156244691,0.16133809089660645,0.0007293547817211055
proposed_trajectory,64,403,128,1.0,1.0,1.0,1.0,1.0,0.16198780918909725,0.3223077099403796,0.41112485925254016,1.6203296908062552,1.9999963565227528,2.978677239572912,2.9999964394625906,3.6187298010401285,0.0,3.1006647487684202e-15,0.1599537666962599,125.42015312465082,163.6137515615701,0.14130043983459473,0.00041436430197864323
