method,ode_steps,query_index,latency_ms,success,maximum_speed,maximum_acceleration
boundary_trajectory,1,9,3.7708,0,23.345287474513608,439.5030557402683
boundary_trajectory,1,10,3.9149,0,12.76194719298376,167.44089118565657
boundary_trajectory,1,11,3.6193,0,18.379917708786333,243.93809885933123
boundary_trajectory,1,12,3.5793,0,19.346687263743323,242.32698926366263
boundary_trajectory,1,13,3.6922,0,15.371337410688902,207.30688275721874
boundary_trajectory,1,14,3.7636,0,26.335030298039385,402.510920259793
boundary_trajectory,1,15,3.6001,0,26.086930958701224,397.93586159357125
boundary_trajectory,1,16,3.456,0,26.223940268585263,477.65073664954343
boundary_trajectory,1,17,4.3951,0,20.94578441072699,331.64578583939306
boundary_trajectory,1,18,3.6096,0,17.272289577920205,223.28375232809458
boundary_trajectory,1,19,4.5287,0,11.961464848147202,198.6208500079072
boundary_trajectory,1,20,3.8512,0,19.05517218319536,232.50933514019354
boundary_trajectory,1,21,3.5692,0,21.94325642012863,312.8203630399413
boundary_trajectory,1,22,3.7301,0,12.516511825827278,217.35747510827122
boundary_trajectory,1,23,3.3881,0,23.47627286020335,419.0778000192228
boundary_trajectory,1,24,4.8846,0,12.295219632615238,156.06814572017907
boundary_trajectory,1,25,3.6911,0,13.496786180065818,266.26129604198024
boundary_trajectory,1,26,4.1242,0,20.758070863384525,459.98195250977864
boundary_trajectory,1,27,4.6942,0,13.468127657817028,191.01139295782457
boundary_trajectory,1,28,3.3672,0,20.611928422887036,341.4527539952121
boundary_trajectory,1,29,3.3748,0,16.841277801712383,345.138569480343
boundary_trajectory,1,30,3.6421,0,17.090272921832156,381.5213301484359
boundary_trajectory,1,31,3.4105,0,13.237815796869837,210.92132810074773
boundary_trajectory,1,32,4.0126,0,21.21943900854079,386.8557857782943
boundary_trajectory,1,33,3.3158,0,18.718945122899147,347.7636990260059
boundary_trajectory,1,34,3.4881,0,16.978840995027006,271.24838022147554
boundary_trajectory,1,35,3.3726,0,17.762324024589475,297.8626451831629
boundary_trajectory,1,36,3.3357,0,26.3467664223624,509.9761807199753
boundary_trajectory,1,37,3.353,0,15.21616594796434,272.8078452053295
boundary_trajectory,1,38,3.5419,0,15.954250167978586,282.79214838368057
boundary_trajectory,1,39,3.4139,0,20.587130014317314,363.4388843261483
boundary_trajectory,1,40,3.9222,0,17.64860887076692,259.2077400316074
boundary_trajectory,1,41,5.0428,0,20.066612478414466,330.9994161464962
boundary_trajectory,1,42,5.0368,0,15.620018827525655,261.7862924660962
boundary_trajectory,1,43,4.732,0,17.14017731838696,260.6443992835682
boundary_trajectory,1,44,4.2037,0,19.11431333279836,270.9965377904921
boundary_trajectory,1,45,3.3287,0,21.422738585651633,342.37895045694535
boundary_trajectory,1,46,4.4904,0,18.775763306808642,343.6106539000174
boundary_trajectory,1,47,4.5159,0,18.005897394318733,288.1118488102556
boundary_trajectory,1,48,4.8939,0,16.048592541285466,325.1194201648501
boundary_trajectory,1,49,4.0766,0,20.246355325036124,301.0796716223731
