seed,scenario_index,method,nominal_crossing_0_s,nominal_crossing_1_s,nash_action_0,nash_action_1,nominal_priority_agent,delay_0_s,delay_1_s,both_passed,collision,deadlock,minimum_separation_m,crossing_time_0_s,crossing_time_1_s,crossing_gap_s,completion_time_s,payoff_0,payoff_1,social_payoff,hocbf_intervention_rate,mean_hocbf_correction,maximum_acceleration_mps2
1001,18,hocbf_only,2.014984216568086,1.8399752056226675,yield,go,1,0.0,0.0,1,0,0,0.3482234174053962,2.1925158599734353,1.7314720701533248,0.4610437898201105,2.1925158599734353,5.9037420700132826,9.134263964923338,15.038006034936622,0.49191685912240185,0.8232728712361741,2.0884189572166227
1001,18,nash_game,2.014984216568086,1.8399752056226675,yield,go,1,0.32499098905458146,0.0,1,0,0,0.26025617110751287,2.341022448916488,1.915942991763874,0.4250794571526142,2.341022448916488,5.829488775541756,9.042028504118063,14.87151727965982,0.0,0.0,2.0261057479226654
1001,18,nash_game_hocbf,2.014984216568086,1.8399752056226675,yield,go,1,0.32499098905458146,0.0,1,0,0,0.3871794327541277,2.434064328926306,1.8313391358852116,0.6027251930410944,2.434064328926306,5.782967835536847,9.084330432057394,14.86729826759424,0.13763440860215054,0.7726310535708556,2.055283613430624
1001,19,independent,1.9455277748999085,1.9503198758746665,go,yield,0,0.0,0.0,1,1,0,0.024089996740121775,2.0027914168717733,1.9730093724787274,0.02978204439304588,2.0027914168717733,-20.0,-20.0,-40.0,0.0,0.0,2.1413173676996093
1001,19,fixed_priority,1.9455277748999085,1.9503198758746665,go,yield,0,0.0,0.8,1,0,0,0.5374756013136458,2.0027914168717733,2.772990439273496,0.7701990224017226,2.772990439273496,8.998604291564114,5.613504780363252,14.612109071927366,0.0,0.0,2.1413173676996093
1001,19,hocbf_only,1.9455277748999085,1.9503198758746665,go,yield,0,0.0,0.0,1,0,0,0.3662645253327789,2.0166590979671057,1.9595868502201654,0.05707224774694031,2.0166590979671057,5.991670451016447,9.020206574889917,15.011877025906365,0.4314606741573034,1.0987559321783704,2.09093345848864
1001,19,nash_game,1.9455277748999085,1.9503198758746665,go,yield,0,0.0,0.495207899025242,1,0,0,0.2866620305644446,2.0027914168717733,2.468296191439112,0.46550477456733885,2.468296191439112,8.998604291564114,5.765851904280444,14.764456195844557,0.0,0.0,2.1413173676996093
1001,19,nash_game_hocbf,1.9455277748999085,1.9503198758746665,go,yield,0,0.0,0.495207899025242,1,0,0,0.4155536441927673,1.9213930051836725,2.5577547336239106,0.6363617284402381,2.5577547336239106,9.039303497408163,5.7211226331880445,14.760426130596208,0.12121212121212122,0.8296379335767875,2.1413173676996093
1001,20,independent,1.8233446337123502,1.8300754524484735,go,yield,0,0.0,0.0,1,1,0,0.03240137673022611,1.813577117246552,1.818196277938567,0.004619160692014956,1.818196277938567,-20.0,-20.0,-40.0,0.0,0.0,1.9177308121076624
1001,20,fixed_priority,1.8233446337123502,1.8300754524484735,go,yield,0,0.0,0.8,1,0,0,0.43785788409226334,1.813577117246552,2.618053439862207,0.8044763226156548,2.618053439862207,9.093211441376724,5.690973280068897,14.78418472144562,0.0,0.0,1.9177308121076624
1001,20,hocbf_only,1.8233446337123502,1.8300754524484735,go,yield,0,0.0,0.0,1,0,0,0.36737060491131746,1.803166134671022,1.8286743610295293,0.025508226358507358,1.8286743610295293,9.098416932664488,6.085662819485235,15.184079752149724,0.4895591647331787,1.0303193172727938,1.8512562325552517
1001,20,nash_game,1.8233446337123502,1.8300754524484735,go,yield,0,0.0,0.49326918126387675,1,0,0,0.303864523212861,1.813577117246552,2.311273143181648,0.49769602593509576,2.311273143181648,9.093211441376724,5.844363428409176,14.9375748697859,0.0,0.0,1.9177308121076624
1001,20,nash_game_hocbf,1.8233446337123502,1.8300754524484735,go,yield,0,0.0,0.49326918126387675,1,0,0,0.42011231038295427,1.7547890250205354,2.399178251701158,0.6443892266806228,2.399178251701158,9.122605487489732,5.800410874149421,14.923016361639153,0.11850311850311851,0.7832061313412544,1.9177308121076624
1001,21,independent,2.156538002962229,1.66211757806381,go,go,1,0.0,0.0,1,0,0,0.31282669462300305,2.164302122803649,1.6361080032323478,0.5281941195713014,2.164302122803649,5.917848938598175,9.181945998383826,15.099794936982,0.0,0.0,2.130162603005109
1001,21,fixed_priority,2.156538002962229,1.66211757806381,go,go,1,0.0,0.8,1,1,0,0.16024775707930813,2.164302122803649,2.435179622753526,0.27087749994987664,2.435179622753526,-20.0,-20.0,-40.0,0.0,0.0,2.106381142632928
1001,21,hocbf_only,2.156538002962229,1.66211757806381,go,go,1,0.0,0.0,1,0,0,0.4016141419609659,2.234130890650479,1.5925176823915919,0.6416132082588872,2.234130890650479,5.88293455467476,9.203741158804204,15.086675713478964,0.11353711790393013,0.6640639630804371,2.130162603005109
1001,21,nash_game,2.156538002962229,1.66211757806381,go,go,1,0.0,0.0,1,0,0,0.31282669462300305,2.164302122803649,1.6361080032323478,0.5281941195713014,2.164302122803649,5.917848938598175,9.181945998383826,15.099794936982,0.0,0.0,2.130162603005109
1001,21,nash_game_hocbf,2.156538002962229,1.66211757806381,go,go,1,0.0,0.0,1,0,0,0.4016141419609659,2.234130890650479,1.5925176823915919,0.6416132082588872,2.234130890650479,5.88293455467476,9.203741158804204,15.086675713478964,0.11353711790393013,0.6640639630804371,2.130162603005109
1001,22,independent,2.2640501772510104,2.0841276872168346,yield,go,1,0.0,0.0,1,1,0,0.10383898737168165,2.2388074699873863,2.0664024242550934,0.17240504573229298,2.2388074699873863,-20.0,-20.0,-40.0,0.0,0.0,2.3616468021826895
1001,22,fixed_priority,2.2640501772510104,2.0841276872168346,yield,go,1,0.0,0.8,1,0,0,0.3904558177241121,2.2388074699873863,2.8665136876474215,0.6277062176600352,2.8665136876474215,8.880596265006307,5.5667431561762895,14.447339421182598,0.0,0.0,2.3618038445978535
1001,22,hocbf_only,2.2640501772510104,2.0841276872168346,yield,go,1,0.0,0.0,1,0,0,0.371988569871201,2.2628825339975536,2.0612770998240264,0.20160543417352716,2.2628825339975536,5.868558733001223,8.969361450087987,14.83792018308921,0.3950617283950617,1.0190331334302694,2.3240313339024348
1001,22,nash_game,2.2640501772510104,2.0841276872168346,yield,go,1,0.3200775099658242,0.0,1,0,0,0.2984848295376472,2.5589554768129026,2.0664024242550934,0.49255305255780923,2.5589554768129026,5.7205222615935485,8.966798787872452,14.687321049466,0.0,0.0,2.3616468021826895
1001,22,nash_game_hocbf,2.2640501772510104,2.0841276872168346,yield,go,1,0.3200775099658242,0.0,1,0,0,0.38967309330038336,2.6302916707237376,2.01741471162223,0.6128769591015075,2.6302916707237376,5.684854164638131,8.991292644188885,14.676146808827017,0.21428571428571427,0.4254079798162216,2.319127034783649
1001,23,independent,2.153629387409069,2.3959901112745214,go,yield,0,0.0,0.0,1,1,0,0.12218520672639917,2.1537165671055614,2.3614912369629537,0.20777466985739235,2.3614912369629537,-20.0,-20.0,-40.0,0.0,0.0,1.8452128242625025
1001,23,fixed_priority,2.153629387409069,2.3959901112745214,go,yield,0,0.0,0.8,1,0,0,0.643896830483522,2.1537165671055614,3.1619136025647205,1.0081970354591592,3.1619136025647205,8.923141716447219,5.41904319871764,14.342184915164859,0.0,0.0,1.8453708314226467
1001,23,hocbf_only,2.153629387409069,2.3959901112745214,go,yield,0,0.0,0.0,1,0,0,0.36278797956264236,2.016496065480869,2.508034751855464,0.4915386863745952,2.508034751855464,8.991751967259566,5.745982624072268,14.737734591331833,0.3490759753593429,0.7934819859881809,1.8810930069595724
1001,23,nash_game,2.153629387409069,2.3959901112745214,go,yield,0,0.0,0.2576392761345474,1,0,0,0.2782946439270477,2.1537165671055614,2.6192487416028802,0.4655321744973189,2.6192487416028802,8.923141716447219,5.690375629198559,14.613517345645779,0.0,0.0,1.8452178539896065
1001,23,nash_game_hocbf,2.153629387409069,2.3959901112745214,go,yield,0,0.0,0.2576392761345474,1,0,0,0.3832888314735218,2.0916432462255337,2.698598394627533,0.6069551484019993,2.698598394627533,8.954178376887233,5.6507008026862335,14.604879179573466,0.1328125,0.6034115219346345,1.864215991720914
