method,query_index,latency_ms,success,collision_free,dynamic_feasible
plus_kinodynamic,8,70.4071,1,1,1
plus_kinodynamic,9,71.6649,1,1,1
plus_kinodynamic,10,69.1248,1,1,1
plus_kinodynamic,11,69.7501,1,1,1
plus_kinodynamic,12,70.7169,1,1,1
plus_kinodynamic,13,67.9138,1,1,1
plus_kinodynamic,14,73.2948,1,1,1
plus_kinodynamic,15,200.3794,1,1,1
plus_kinodynamic,16,133.6862,1,1,1
plus_kinodynamic,17,71.497,1,1,1
plus_kinodynamic,18,76.5538,1,1,1
plus_kinodynamic,19,395.3246,1,1,1
plus_kinodynamic,20,720.0255,1,1,1
plus_kinodynamic,21,68.059,1,1,1
plus_kinodynamic,22,69.2747,1,1,1
plus_kinodynamic,23,328.4021,1,1,1
plus_kinodynamic,24,266.088,1,1,1
plus_kinodynamic,25,132.9595,1,1,1
plus_kinodynamic,26,135.3356,1,1,1
plus_kinodynamic,27,462.7919,1,1,1
plus_kinodynamic,28,396.9516,1,1,1
plus_kinodynamic,29,68.7428,1,1,1
plus_kinodynamic,30,70.1967,1,1,1
plus_kinodynamic,31,66.2819,1,1,1
plus_kinodynamic,32,463.117,1,1,1
plus_kinodynamic,33,65.0099,1,1,1
plus_kinodynamic,34,68.1785,1,1,1
plus_kinodynamic,35,335.964,1,1,1
plus_kinodynamic,36,395.1789,1,1,1
plus_kinodynamic,37,68.0201,1,1,1
plus_kinodynamic,38,68.1136,1,1,1
plus_kinodynamic,39,68.5961,1,1,1
plus_kinodynamic,40,67.8858,1,1,1
plus_kinodynamic,41,332.7975,1,1,1
plus_kinodynamic,42,327.6279,1,1,1
plus_kinodynamic,43,70.4335,1,1,1
plus_kinodynamic,44,64.9882,1,1,1
plus_kinodynamic,45,69.9072,1,1,1
plus_kinodynamic,46,151.9131,1,1,1
plus_kinodynamic,47,69.5422,1,1,1
plus_kinodynamic,48,83.7307,1,1,1
plus_kinodynamic,49,72.8418,1,1,1
plus_kinodynamic,50,208.9628,1,1,1
plus_kinodynamic,51,72.0576,1,1,1
plus_kinodynamic,52,464.6933,1,1,1
plus_kinodynamic,53,63.2447,1,1,1
plus_kinodynamic,54,66.7174,1,1,1
plus_kinodynamic,55,70.2961,1,1,1
plus_kinodynamic,56,134.6452,1,1,1
plus_kinodynamic,57,67.2602,1,1,1
plus_kinodynamic,58,68.4155,1,1,1
plus_kinodynamic,59,394.2068,1,1,1
plus_kinodynamic,60,66.3324,1,1,1
plus_kinodynamic,61,69.5092,1,1,1
plus_kinodynamic,62,132.8603,1,1,1
plus_kinodynamic,63,69.1969,1,1,1
plus_kinodynamic,64,588.4233,1,1,1
plus_kinodynamic,65,70.288,1,1,1
plus_kinodynamic,66,69.4861,1,1,1
plus_kinodynamic,67,68.5671,1,1,1
plus_kinodynamic,68,68.7413,1,1,1
plus_kinodynamic,69,69.0048,1,1,1
plus_kinodynamic,70,70.9656,1,1,1
plus_kinodynamic,71,68.8688,1,1,1
plus_kinodynamic,72,461.0583,1,1,1
plus_kinodynamic,73,65.7857,1,1,1
plus_kinodynamic,74,261.6255,1,1,1
plus_kinodynamic,75,67.4167,1,1,1
plus_kinodynamic,76,69.2355,1,1,1
plus_kinodynamic,77,76.887,1,1,1
plus_kinodynamic,78,71.9073,1,1,1
plus_kinodynamic,79,65.6006,1,1,1
plus_kinodynamic,80,73.7498,1,1,1
plus_kinodynamic,81,66.7556,1,1,1
plus_kinodynamic,82,267.7024,1,1,1
plus_kinodynamic,83,67.4746,1,1,1
plus_kinodynamic,84,70.5131,1,1,1
plus_kinodynamic,85,329.7201,1,1,1
plus_kinodynamic,86,67.5486,1,1,1
plus_kinodynamic,87,67.3147,1,1,1
plus_kinodynamic,88,67.9995,1,1,1
plus_kinodynamic,89,67.9129,1,1,1
plus_kinodynamic,90,69.9998,1,1,1
plus_kinodynamic,91,69.9677,1,1,1
plus_kinodynamic,92,716.5746,1,1,1
plus_kinodynamic,93,69.1027,1,1,1
plus_kinodynamic,94,590.357,1,1,1
plus_kinodynamic,95,69.2464,1,1,1
plus_kinodynamic,96,67.7357,1,1,1
plus_kinodynamic,97,67.7905,1,1,1
plus_kinodynamic,98,67.2976,1,1,1
plus_kinodynamic,99,67.4431,1,1,1
plus_kinodynamic,100,66.2528,1,1,1
plus_kinodynamic,101,67.0916,1,1,1
plus_kinodynamic,102,530.0718,1,1,1
plus_kinodynamic,103,73.7565,1,1,1
plus_kinodynamic,104,67.8791,1,1,1
plus_kinodynamic,105,611.985,1,1,1
plus_kinodynamic,106,403.5056,1,1,1
plus_kinodynamic,107,78.0163,1,1,1
plus_kinodynamic,108,329.9494,1,1,1
plus_kinodynamic,109,40.0531,1,1,1
plus_kinodynamic,110,68.26,1,1,1
plus_kinodynamic,111,69.0333,1,1,1
plus_kinodynamic,112,529.4172,1,1,1
plus_kinodynamic,113,68.2201,1,1,1
plus_kinodynamic,114,66.5292,1,1,1
plus_kinodynamic,115,67.3905,1,1,1
plus_kinodynamic,116,68.6547,1,1,1
plus_kinodynamic,117,528.8106,1,1,1
plus_kinodynamic,118,395.6365,1,1,1
plus_kinodynamic,119,39.6561,1,1,1
plus_kinodynamic,120,69.6857,1,1,1
plus_kinodynamic,121,588.5598,1,1,1
plus_kinodynamic,122,69.7719,1,1,1
plus_kinodynamic,123,1082.8755,1,1,1
plus_kinodynamic,124,68.9864,1,1,1
plus_kinodynamic,125,69.0572,1,1,1
plus_kinodynamic,126,199.9669,1,1,1
plus_kinodynamic,127,71.4205,1,1,1
plus_execution_margin,0,76.6376,1,1,1
plus_execution_margin,1,76.3325,1,1,1
plus_execution_margin,2,74.5672,1,1,1
plus_execution_margin,3,84.6028,1,1,1
plus_execution_margin,4,662.448,1,1,1
plus_execution_margin,5,297.8333,1,1,1
plus_execution_margin,6,68.2069,1,1,1
plus_execution_margin,7,209.9368,1,1,1
plus_execution_margin,8,73.4852,1,1,1
plus_execution_margin,9,71.1859,1,1,1
plus_execution_margin,10,69.3947,1,1,1
plus_execution_margin,11,72.9655,1,1,1
plus_execution_margin,12,71.9427,1,1,1
plus_execution_margin,13,71.3859,1,1,1
plus_execution_margin,14,79.19,1,1,1
plus_execution_margin,15,211.2962,1,1,1
plus_execution_margin,16,136.97,1,1,1
plus_execution_margin,17,73.7424,1,1,1
plus_execution_margin,18,78.6357,1,1,1
plus_execution_margin,19,425.6446,1,1,1
plus_execution_margin,20,748.5607,1,1,1
plus_execution_margin,21,69.0245,1,1,1
plus_execution_margin,22,69.7747,1,1,1
plus_execution_margin,23,334.9844,1,1,1
plus_execution_margin,24,263.1862,1,1,1
plus_execution_margin,25,133.7876,1,1,1
plus_execution_margin,26,136.1404,1,1,1
plus_execution_margin,27,478.2612,1,1,1
plus_execution_margin,28,399.0611,1,1,1
plus_execution_margin,29,68.7737,1,1,1
plus_execution_margin,30,70.141,1,1,1
plus_execution_margin,31,66.5749,1,1,1
plus_execution_margin,32,462.8873,1,1,1
plus_execution_margin,33,66.8151,1,1,1
plus_execution_margin,34,67.9714,1,1,1
plus_execution_margin,35,330.6221,1,1,1
plus_execution_margin,36,394.3809,1,1,1
plus_execution_margin,37,68.6571,1,1,1
plus_execution_margin,38,68.1614,1,1,1
plus_execution_margin,39,69.2166,1,1,1
plus_execution_margin,40,69.6028,1,1,1
plus_execution_margin,41,328.8185,1,1,1
plus_execution_margin,42,325.8213,1,1,1
plus_execution_margin,43,68.9332,1,1,1
plus_execution_margin,44,66.4047,1,1,1
plus_execution_margin,45,69.3673,1,1,1
plus_execution_margin,46,133.4723,1,1,1
plus_execution_margin,47,68.9442,1,1,1
plus_execution_margin,48,68.7632,1,1,1
plus_execution_margin,49,71.785,1,1,1
plus_execution_margin,50,197.9874,1,1,1
plus_execution_margin,51,72.8145,1,1,1
plus_execution_margin,52,460.1822,1,1,1
plus_execution_margin,53,67.2255,1,1,1
plus_execution_margin,54,68.8545,1,1,1
plus_execution_margin,55,70.18,1,1,1
plus_execution_margin,56,138.7447,1,1,1
plus_execution_margin,57,67.6564,1,1,1
plus_execution_margin,58,68.1347,1,1,1
plus_execution_margin,59,396.9905,1,1,1
plus_execution_margin,60,67.9786,1,1,1
plus_execution_margin,61,68.2342,1,1,1
plus_execution_margin,62,134.9419,1,1,1
plus_execution_margin,63,68.0182,1,1,1
plus_execution_margin,64,592.6161,1,1,1
plus_execution_margin,65,69.1466,1,1,1
plus_execution_margin,66,68.9045,1,1,1
plus_execution_margin,67,69.1383,1,1,1
plus_execution_margin,68,69.7774,1,1,1
plus_execution_margin,69,69.7216,1,1,1
plus_execution_margin,70,69.6126,1,1,1
plus_execution_margin,71,68.5706,1,1,1
plus_execution_margin,72,465.1111,1,1,1
plus_execution_margin,73,67.5717,1,1,1
plus_execution_margin,74,266.6612,1,1,1
plus_execution_margin,75,69.0243,1,1,1
plus_execution_margin,76,70.0812,1,1,1
plus_execution_margin,77,70.8142,1,1,1
plus_execution_margin,78,69.0669,1,1,1
plus_execution_margin,79,66.9124,1,1,1
plus_execution_margin,80,71.0251,1,1,1
plus_execution_margin,81,68.3843,1,1,1
plus_execution_margin,82,265.668,1,1,1
plus_execution_margin,83,71.562,1,1,1
plus_execution_margin,84,70.9759,1,1,1
plus_execution_margin,85,340.4463,1,1,1
plus_execution_margin,86,69.3862,1,1,1
plus_execution_margin,87,67.943,1,1,1
plus_execution_margin,88,69.3025,1,1,1
plus_execution_margin,89,71.5744,1,1,1
plus_execution_margin,90,68.5098,1,1,1
plus_execution_margin,91,71.3125,1,1,1
plus_execution_margin,92,720.716,1,1,1
plus_execution_margin,93,71.3927,1,1,1
plus_execution_margin,94,595.764,1,1,1
plus_execution_margin,95,69.5861,1,1,1
plus_execution_margin,96,69.7332,1,1,1
plus_execution_margin,97,69.8858,1,1,1
plus_execution_margin,98,70.0183,1,1,1
plus_execution_margin,99,69.773,1,1,1
plus_execution_margin,100,67.6152,1,1,1
plus_execution_margin,101,68.248,1,1,1
plus_execution_margin,102,525.6525,1,1,1
plus_execution_margin,103,71.2731,1,1,1
plus_execution_margin,104,70.0433,1,1,1
plus_execution_margin,105,589.5412,1,1,1
plus_execution_margin,106,408.5894,1,1,1
plus_execution_margin,107,66.6477,1,1,1
plus_execution_margin,108,336.4041,1,1,1
plus_execution_margin,109,43.4169,1,1,1
plus_execution_margin,110,69.2986,1,1,1
plus_execution_margin,111,69.194,1,1,1
plus_execution_margin,112,525.8518,1,1,1
plus_execution_margin,113,68.6405,1,1,1
plus_execution_margin,114,71.0863,1,1,1
plus_execution_margin,115,70.4725,1,1,1
plus_execution_margin,116,69.3371,1,1,1
plus_execution_margin,117,529.8928,1,1,1
plus_execution_margin,118,393.3115,1,1,1
plus_execution_margin,119,39.4416,1,1,1
plus_execution_margin,120,72.3917,1,1,1
plus_execution_margin,121,590.4134,1,1,1
plus_execution_margin,122,70.4011,1,1,1
plus_execution_margin,123,1051.2696,1,1,1
plus_execution_margin,124,67.7082,1,1,1
plus_execution_margin,125,74.3956,1,1,1
plus_execution_margin,126,221.6326,1,1,1
plus_execution_margin,127,71.2179,1,1,1
