scenario,seed,method,trajectory_index,tracking_rmse_m,maximum_tracking_error_m,ring_passed,collision_free,endpoint_feasible,minimum_barrier,crossing_clearance_m,crossing_time_error_s,motor_saturation_fraction,maximum_tilt_degrees,wind_acceleration_mps2,mass_scale,motor_tau_scale,command_delay_s
nominal,703,proposed_robust_steps8,1,0.06505306382638139,0.09935865831464388,1,1,1,0.41994442532198023,0.49289672462949263,0.04631512574625285,0.0,10.725704884739732,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,2,0.046394658805106744,0.07811243032563181,1,1,1,0.39145757195604725,0.4817251389597842,0.05487952559670539,0.0,13.00778202087103,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,3,0.04530180551041275,0.0787559260601759,1,1,1,0.26277503700269317,0.36843128952879717,0.053423812319259856,0.0,11.277045556796034,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,4,0.04776120858874446,0.08225451899690384,1,1,1,0.2224005176726061,0.3212078037250995,0.05040871853157203,0.0,9.945249808148349,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,5,0.04863624390905006,0.0783335798075514,1,1,1,0.28941845646721837,0.38742758498833374,0.05454301004594431,0.0,12.557545753826195,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,6,0.05259362242885747,0.09628780773682931,1,1,1,0.27021312278745735,0.36366629010763063,0.050036108055113715,0.0,16.54143988413354,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,7,0.05228011836853365,0.09649667259185664,1,1,1,0.3294018142337079,0.4293524742038136,0.05099575439285253,0.0,18.08357306987817,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,8,0.043576462699575116,0.07434884469289628,1,1,1,0.24845424959681237,0.3558633522802368,0.054097002766809954,0.0,16.49295141402321,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,9,0.06358362180962496,0.09674117093432598,1,1,1,0.22166197761071219,0.3233995786781756,0.04875061401161496,0.0,10.774892745952535,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,10,0.03830423498958135,0.06569303084478854,1,1,1,0.2997096615299026,0.3965277062438574,0.061931455407892244,0.0,11.085863763509229,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,11,0.04549942979393644,0.08184557313629408,1,1,1,0.23452290047110405,0.340271602940166,0.049835611145675696,0.0,17.246228714626607,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,12,0.04880893018620358,0.0870561384478437,1,1,1,0.19482505531025965,0.2885132054490257,0.05379433646099363,0.0,16.85674512085705,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,13,0.04926303185824934,0.09375603469620668,1,1,1,0.32307759535696395,0.41503943003328236,0.048807244960033636,0.0,19.44603501266681,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,14,0.06029486144586423,0.09454715638620825,1,1,1,0.44766927406935453,0.5046052908178901,0.04446229423247594,0.0,9.641533515638343,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,15,0.04854444816034482,0.07843066262530689,1,1,1,0.403361153913441,0.483048439361761,0.04863856085669527,0.0,18.278772041769827,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,16,0.059424778916960456,0.09495267791373266,1,1,1,0.32614541076957343,0.41256517931079684,0.04236719626785357,0.0,11.80958096762782,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,17,0.05868830016979723,0.09321184588358432,1,1,1,0.33360942744742217,0.4274227861114571,0.05017950447853714,0.0,15.037444215525724,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,18,0.04928744863716688,0.09055100960089492,1,1,1,0.41484514354009916,0.4799655518297016,0.054632637980493115,0.0,13.956045289405386,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,19,0.04647818396907234,0.07656962298385936,1,1,1,0.1902048166454085,0.29317475462358317,0.054385638044874174,0.0,12.762201903123156,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,20,0.04234790778562951,0.06906357619184122,1,1,1,0.22164548937559556,0.3305693999790794,0.04573907630221363,0.0,13.15990474186446,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,21,0.04813659167897532,0.07901270355902851,1,1,1,0.3070227510493602,0.40395246356229525,0.05003945388699904,0.0,9.317092011612692,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,22,0.04357811080536175,0.0703211021187092,1,1,1,0.36676449863464494,0.4432695857558496,0.06173568619280845,0.0,11.650118958316527,0.0,1.0,1.0,0.0
nominal,703,proposed_robust_steps8,23,0.0488712698279288,0.07793825218711514,1,1,1,0.2683830625251434,0.36522531575256134,0.047798031482082504,0.0,9.76678173761358,0.0,1.0,1.0,0.0
moderate_uncertainty,701,quintic_skeleton,0,0.1084257358520617,0.13856559838110993,1,1,1,0.19439515081723907,0.29511012355884925,0.07975287487060223,0.0,9.878311748542108,0.6000000000000001,0.9929299735411842,0.8297674459331352,0.01
moderate_uncertainty,701,quintic_skeleton,1,0.10721031268979099,0.13444660654186757,1,1,1,0.3063722371654165,0.40228996266705386,0.05728420362127418,0.0,10.332750565714264,0.6,1.04049226266134,0.9608761004086002,0.01
moderate_uncertainty,701,quintic_skeleton,2,0.04294600640198633,0.06889097746303026,1,1,1,0.34549177909526857,0.44523190766984233,0.006019644561556348,0.0,6.575944343154101,0.6,0.9994586072858193,0.889828563519946,0.01
moderate_uncertainty,701,quintic_skeleton,3,0.04718266962290051,0.060171317628824605,1,1,1,0.23815872251813533,0.3449944054866818,0.014545051141048315,0.0,6.010928868140749,0.6,1.008246108001931,1.018368135086783,0.01
moderate_uncertainty,701,quintic_skeleton,4,0.04630379720604296,0.06937534961343901,1,1,1,0.20065716301633674,0.29930782449907967,0.004336857611030087,0.0,7.563889208414323,0.6,1.0365902789052348,1.1729309202439717,0.01
moderate_uncertainty,701,quintic_skeleton,5,0.0483107017164375,0.06911733410893665,1,1,1,0.279199970172831,0.37835620951038607,0.0012282901653444256,0.0,6.993411627326194,0.6,1.0169753495671194,0.8706079567813325,0.01
moderate_uncertainty,701,quintic_skeleton,6,0.09745773258251793,0.11735560638095369,1,1,1,0.22111312539707811,0.31798923898519327,0.07027355666145407,0.0,6.798378896023981,0.6,1.0363758905746596,1.0568332404013414,0.01
moderate_uncertainty,701,quintic_skeleton,7,0.10901537364489677,0.13748956473480473,1,1,1,0.24108278559100638,0.3503993259934921,0.09332958099567046,0.0,9.804740675018921,0.6,0.9933387114988844,1.073397017430156,0.01
moderate_uncertainty,701,quintic_skeleton,8,0.10570365965950387,0.13146936732470174,1,1,1,0.2580510399353582,0.3648961524808914,0.10141497598208415,0.0,8.572309107373558,0.5999999999999999,1.007468086873058,1.0224707692665702,0.01
moderate_uncertainty,701,quintic_skeleton,9,0.10464450586934182,0.1337550103389043,1,1,1,0.1664514275299164,0.26534648180477327,0.05647693999294345,0.0,10.866551558283351,0.6000000000000001,1.0226103956823862,0.9325068901178604,0.01
moderate_uncertainty,701,quintic_skeleton,10,0.10190426837462989,0.116972709663395,1,1,1,0.2335416594629935,0.33484253523705954,0.06576557675711658,0.0,6.198016698037754,0.5999999999999999,1.0499098222261554,1.1461961572898884,0.01
moderate_uncertainty,701,quintic_skeleton,11,0.08112094575875708,0.10563944103835317,1,1,1,0.2880719744736523,0.3900339074450635,0.08084579231505051,0.0,7.221358476440345,0.6,0.9662550010772103,1.054850625111701,0.01
moderate_uncertainty,701,quintic_skeleton,12,0.08724295512318576,0.10485209476073117,1,1,1,0.25618688357777797,0.3482747125719824,0.05380468971391572,0.0,6.146787687514711,0.6,0.9774859308846717,1.0988358920173815,0.01
moderate_uncertainty,701,quintic_skeleton,13,0.050501095076999465,0.06932623057704873,1,1,1,0.3077994962540567,0.40212368343629573,0.0032280007702589764,0.0,6.7387529775710915,0.5999999999999999,0.9986747342206992,0.8679372287707371,0.01
moderate_uncertainty,701,quintic_skeleton,14,0.03136710203605898,0.0436452780593177,1,1,1,0.4778387299720622,0.5265358786447818,0.008027335926493961,0.0,8.265619157193607,0.5999999999999999,0.9758586786137546,0.8444017688384086,0.01
moderate_uncertainty,701,quintic_skeleton,15,0.12717900772173907,0.16098440166289127,1,1,1,0.3524872722538659,0.44421774067293984,0.11916274123971116,0.0,10.396407967705812,0.6,0.9582811848251183,0.950992353010429,0.01
moderate_uncertainty,701,quintic_skeleton,16,0.054133100252427895,0.06277256732874065,1,1,1,0.263517540683913,0.35803040332050734,0.017485725120639284,0.0,8.240840972251526,0.5999999999999999,0.9940161217190617,1.1090358617813418,0.01
moderate_uncertainty,701,quintic_skeleton,17,0.12899666779449537,0.16513013322000278,1,1,1,0.2949396812521458,0.3943103314991392,0.10217573934302093,0.0,12.609246073190947,0.6,1.0206269857862873,0.876125268285103,0.01
moderate_uncertainty,701,quintic_skeleton,18,0.05998670848002427,0.08123723385118232,1,1,1,0.3488615492738881,0.4289191554348837,0.0038725331549831488,0.0,6.576899706059761,0.6,1.0351541067249657,0.9497658996973878,0.01
moderate_uncertainty,701,quintic_skeleton,19,0.11785816869203385,0.15069738445513697,1,1,1,0.1890170766338723,0.29189206717958677,0.12981221327178272,0.0,10.38297190873434,0.5999999999999999,1.0076509459928882,0.9187963456121729,0.01
moderate_uncertainty,701,quintic_skeleton,20,0.1007380061747882,0.12173470344528133,1,1,1,0.13445183494846735,0.23416544768079767,0.07859170457501197,0.0,8.231287156739409,0.6000000000000001,0.9555313233488515,1.1848902234273728,0.01
moderate_uncertainty,701,quintic_skeleton,21,0.06067007484933245,0.07553798799385286,1,1,1,0.3285509071712322,0.4230039572429745,0.0024670028568376523,0.0,7.23879885258773,0.6000000000000001,0.9716970362131345,1.0364615762060698,0.01
moderate_uncertainty,701,quintic_skeleton,22,0.10148078400756476,0.12027831620451991,1,1,1,0.3493948975279603,0.42832851447180775,0.0602790818101262,0.0,7.388981893369103,0.6000000000000001,0.9522608172721043,0.8109117605997371,0.01
moderate_uncertainty,701,quintic_skeleton,23,0.06509860399525232,0.08510452910292866,1,1,1,0.23011359164834264,0.32931711213643644,0.003267187047802711,0.0,7.615720203054275,0.6000000000000001,1.0479602662316019,1.185155570586712,0.01
moderate_uncertainty,701,boundary_cfm_steps8,0,0.2490412484090493,0.5365035723669417,1,1,1,0.21889108131032795,0.32545326369563166,0.1785923431826304,0.011131725417439703,53.18855950585769,0.6000000000000001,0.9929299735411842,0.8297674459331352,0.01
moderate_uncertainty,701,boundary_cfm_steps8,1,0.40176258876182425,0.8606437924005766,1,1,1,0.2638980280451239,0.36533791841675056,0.2735318007220533,0.005333333333333333,56.732098625637796,0.6,1.04049226266134,0.9608761004086002,0.01
moderate_uncertainty,701,boundary_cfm_steps8,2,0.1779210211565997,0.36685247136345156,1,1,1,0.3354491619913899,0.43649840520508104,0.04223715796198446,0.0017135023989033585,48.21962411921677,0.6,0.9994586072858193,0.889828563519946,0.01
moderate_uncertainty,701,boundary_cfm_steps8,3,0.19489604056085608,0.4536415023314767,1,1,1,0.02833064811761669,0.06867104926217221,0.06057319829620722,0.012195121951219513,58.35285378625367,0.6,1.008246108001931,1.018368135086783,0.01
moderate_uncertainty,701,boundary_cfm_steps8,4,0.19991129905996452,0.4187423219745955,1,1,1,0.309871531715967,0.4080692921489679,0.003973259529784112,0.001463057790782736,53.362083665612445,0.6,1.0365902789052348,1.1729309202439717,0.01
moderate_uncertainty,701,boundary_cfm_steps8,5,0.210525043927056,0.42534346439973436,1,1,1,0.1707116200541099,0.2738629816589044,0.0451902073901973,0.0051669316375198724,69.05726357501383,0.6,1.0169753495671194,0.8706079567813325,0.01
moderate_uncertainty,701,boundary_cfm_steps8,6,0.25730320985018673,0.552703022139619,1,1,0,0.07078836401068683,0.14153553111082062,0.16959389616408282,0.006187290969899666,49.86147041203086,0.6,1.0363758905746596,1.0568332404013414,0.01
moderate_uncertainty,701,boundary_cfm_steps8,7,0.29813920488939866,0.7223099343108227,1,1,0,0.04237933531792347,0.09798357908548133,0.27945664719720886,0.019324654190398697,67.3150154057518,0.6,0.9933387114988844,1.073397017430156,0.01
moderate_uncertainty,701,boundary_cfm_steps8,8,0.31441484191034375,0.6142980141725594,1,1,1,0.027380121505253877,0.06890029175365653,0.13948157750297785,0.03866366366366367,68.54486774001128,0.5999999999999999,1.007468086873058,1.0224707692665702,0.01
moderate_uncertainty,701,boundary_cfm_steps8,9,0.4835092498488085,1.1487168999705197,0,0,0,-0.002579381802686846,nan,nan,0.012719703977798334,52.756159062006944,0.6000000000000001,1.0226103956823862,0.9325068901178604,0.01
moderate_uncertainty,701,boundary_cfm_steps8,10,0.25818809441489265,0.4509966823790228,1,1,0,0.08985139294941188,0.19651684231671784,0.17923230974265136,0.0028129395218002813,44.119613382232814,0.5999999999999999,1.0499098222261554,1.1461961572898884,0.01
moderate_uncertainty,701,boundary_cfm_steps8,11,0.2627965476926338,0.4746088287896881,1,1,1,0.029688282280440684,0.07347145209801742,0.18660020109944986,0.00034153005464480874,46.12543407168411,0.6,0.9662550010772103,1.054850625111701,0.01
moderate_uncertainty,701,boundary_cfm_steps8,12,0.19772584896455106,0.3762193145860862,1,1,1,0.07361013113718795,0.15583016299767727,0.21305571766762466,0.009476223294279808,65.54034827839376,0.6,0.9774859308846717,1.0988358920173815,0.01
moderate_uncertainty,701,boundary_cfm_steps8,13,0.3562863085719758,0.6264988390197321,1,1,1,0.06609439590459237,0.13496906464235936,0.12866904697363335,0.011650114591291063,59.151626953434345,0.5999999999999999,0.9986747342206992,0.8679372287707371,0.01
moderate_uncertainty,701,boundary_cfm_steps8,14,0.2656558083911466,0.6892277392566721,1,1,0,0.4260162279369724,0.5023604434077239,0.11027909896648191,0.008604206500956023,40.01826423270673,0.5999999999999999,0.9758586786137546,0.8444017688384086,0.01
moderate_uncertainty,701,boundary_cfm_steps8,15,0.23715343578410153,0.39196003694378234,1,1,1,0.11191093924812218,0.24727646966079192,0.12600488686391076,0.007482732156561781,44.61670788622692,0.6,0.9582811848251183,0.950992353010429,0.01
moderate_uncertainty,701,boundary_cfm_steps8,16,0.5882845751663544,1.7164513405794783,0,0,1,-0.013688627993618068,nan,nan,0.016416510318949345,71.96282087693923,0.5999999999999999,0.9940161217190617,1.1090358617813418,0.01
moderate_uncertainty,701,boundary_cfm_steps8,17,0.4846898671572638,0.9022652413591924,1,1,0,0.19673701654613707,0.30215061501799306,0.45034637387564747,0.000471253534401508,49.46271492367667,0.6,1.0206269857862873,0.876125268285103,0.01
moderate_uncertainty,701,boundary_cfm_steps8,18,0.3126182007459854,0.6228081416280677,1,1,1,0.22045563507838767,0.32699315673114715,0.09735940647383412,0.003360215053763441,67.51330003757528,0.6,1.0351541067249657,0.9497658996973878,0.01
moderate_uncertainty,701,boundary_cfm_steps8,19,0.30992207014860035,0.7419111986315413,1,1,1,0.038425839769888476,0.08701063326269048,0.3095329962170381,0.002403846153846154,47.95621844902695,0.5999999999999999,1.0076509459928882,0.9187963456121729,0.01
moderate_uncertainty,701,boundary_cfm_steps8,20,0.271968034124937,0.5110353590698985,0,0,1,-0.0038702167699995148,nan,nan,0.01303475935828877,63.64843048872096,0.6000000000000001,0.9555313233488515,1.1848902234273728,0.01
moderate_uncertainty,701,boundary_cfm_steps8,21,0.13321483336421705,0.3252476877855422,1,1,1,0.271474313926282,0.3746862475504647,0.11807975662411785,0.002071251035625518,43.891356188056086,0.6000000000000001,0.9716970362131345,1.0364615762060698,0.01
moderate_uncertainty,701,boundary_cfm_steps8,22,0.2440504339739697,0.5011501743553499,1,1,1,0.0788446086543289,0.1486405935319417,1.25050171676338,0.003373015873015873,59.18808653396546,0.6000000000000001,0.9522608172721043,0.8109117605997371,0.01
moderate_uncertainty,701,boundary_cfm_steps8,23,0.3141763030546688,0.6660104084362976,1,1,0,0.06714813124721364,0.13617251680505138,0.03359119435243407,0.008234797297297296,57.51943347902903,0.6000000000000001,1.0479602662316019,1.185155570586712,0.01
moderate_uncertainty,701,projected_velocity_steps8,0,0.10141847930800191,0.11912465945089622,1,1,1,0.1999779230731373,0.3010174874156827,0.11046264631490166,0.0,24.742201210248346,0.6000000000000001,0.9929299735411842,0.8297674459331352,0.01
moderate_uncertainty,701,projected_velocity_steps8,1,0.10531187659295327,0.11946423595667237,1,1,1,0.3558725922552756,0.4444085011123571,0.06606609019212328,0.0,33.74260844054393,0.6,1.04049226266134,0.9608761004086002,0.01
moderate_uncertainty,701,projected_velocity_steps8,2,0.042314217742042366,0.07000559105477339,1,1,1,0.30647657640809894,0.41437090515124053,0.016764732750289557,0.0,10.99152153651047,0.6,0.9994586072858193,0.889828563519946,0.01
moderate_uncertainty,701,projected_velocity_steps8,3,0.04562216688610934,0.05530671687515583,1,1,1,0.25177661864663864,0.3579722721506299,0.0007331102992664817,0.0,15.048646901025405,0.6,1.008246108001931,1.018368135086783,0.01
moderate_uncertainty,701,projected_velocity_steps8,4,0.047303414543533116,0.0717300897463464,1,1,1,0.14981559374411746,0.24362793270253358,0.013797634680637216,0.0,19.125090709461535,0.6,1.0365902789052348,1.1729309202439717,0.01
moderate_uncertainty,701,projected_velocity_steps8,5,0.05153371015469156,0.067606026183897,1,1,1,0.20998508168995494,0.3141182205382027,0.0519660305454237,0.0,21.237426479716817,0.6,1.0169753495671194,0.8706079567813325,0.01
moderate_uncertainty,701,projected_velocity_steps8,6,0.09809854161385534,0.1110785639087911,1,1,1,0.1797222019375142,0.27429655662026,0.08374317463273595,0.0,17.779066345458002,0.6,1.0363758905746596,1.0568332404013414,0.01
moderate_uncertainty,701,projected_velocity_steps8,7,0.10495906629817882,0.13140430191825087,1,1,1,0.22112986836151816,0.33096127278056686,0.10768736957652747,0.0,17.29809215543446,0.6,0.9933387114988844,1.073397017430156,0.01
moderate_uncertainty,701,projected_velocity_steps8,8,0.10120479413183728,0.12847058397253683,1,1,1,0.21849302129634568,0.328073168476238,0.09709276937975497,0.0,19.335771953689278,0.5999999999999999,1.007468086873058,1.0224707692665702,0.01
moderate_uncertainty,701,projected_velocity_steps8,9,0.10351930031243473,0.13270380624894237,1,1,0,0.1708315408942562,0.27218956150391443,0.04915129752475833,0.0,24.949898247122935,0.6000000000000001,1.0226103956823862,0.9325068901178604,0.01
moderate_uncertainty,701,projected_velocity_steps8,10,0.10488258690361017,0.12264971639859733,1,1,1,0.21816807136378402,0.3213408441662282,0.07592946625780517,0.0,16.456330770974233,0.5999999999999999,1.0499098222261554,1.1461961572898884,0.01
moderate_uncertainty,701,projected_velocity_steps8,11,0.07865073038872353,0.09890080204667925,1,1,1,0.2874877815009831,0.40245887790300716,0.10441732541001247,0.0,13.105621380565196,0.6,0.9662550010772103,1.054850625111701,0.01
moderate_uncertainty,701,projected_velocity_steps8,12,0.08363078857773897,0.09365592730098315,1,1,1,0.22488265248009517,0.3186145291332116,0.06640431076021791,0.0,10.409782526562555,0.6,0.9774859308846717,1.0988358920173815,0.01
moderate_uncertainty,701,projected_velocity_steps8,13,0.05166327699258003,0.06569192979879805,1,1,1,0.3485413958090635,0.4373133833654682,0.010423118831741629,0.0,18.55624433097331,0.5999999999999999,0.9986747342206992,0.8679372287707371,0.01
moderate_uncertainty,701,projected_velocity_steps8,14,0.029002785114202984,0.041109555101787765,1,1,1,0.5698072596402672,0.5873569301899846,0.005386286104202442,0.0,19.221745234092882,0.5999999999999999,0.9758586786137546,0.8444017688384086,0.01
moderate_uncertainty,701,projected_velocity_steps8,15,0.12338675851586871,0.15348491406141032,1,1,1,0.34434847097449683,0.43666613155412837,0.1355553387817392,0.0,15.431799748804863,0.6,0.9582811848251183,0.950992353010429,0.01
moderate_uncertainty,701,projected_velocity_steps8,16,0.0549565736029974,0.06963026246418931,1,1,1,0.3064124404094447,0.39688607470028237,0.005367403303745633,0.0,29.823438931598687,0.5999999999999999,0.9940161217190617,1.1090358617813418,0.01
moderate_uncertainty,701,projected_velocity_steps8,17,0.12242135013239784,0.1482863385289345,1,1,1,0.35838133260573224,0.4505050537452187,0.16559891973217367,0.0,29.554070092551928,0.6,1.0206269857862873,0.876125268285103,0.01
moderate_uncertainty,701,projected_velocity_steps8,18,0.06111541374070574,0.07844887802532086,1,1,1,0.2687847735768118,0.35975131832391305,0.00982584518613816,0.0,12.053081552879169,0.6,1.0351541067249657,0.9497658996973878,0.01
moderate_uncertainty,701,projected_velocity_steps8,19,0.11359906637413514,0.13724886403807549,1,1,1,0.18563114259573013,0.2889458802904903,0.14758078643434303,0.0,14.382340697638126,0.5999999999999999,1.0076509459928882,0.9187963456121729,0.01
moderate_uncertainty,701,projected_velocity_steps8,20,0.09323624292405772,0.1122150760906371,1,1,1,0.07829360600237512,0.158961531295446,0.07609416332707397,0.0,25.858409622304638,0.6000000000000001,0.9555313233488515,1.1848902234273728,0.01
moderate_uncertainty,701,projected_velocity_steps8,21,0.060219317930872596,0.07589825092772452,1,1,1,0.28551564430405885,0.38497006951527474,0.0022814701583109276,0.0,20.662358128665577,0.6000000000000001,0.9716970362131345,1.0364615762060698,0.01
moderate_uncertainty,701,projected_velocity_steps8,22,0.09737662584235522,0.11357463057906661,1,1,1,0.24468553294429313,0.33794484873115926,0.06064637445827126,0.0,17.202835398714672,0.6000000000000001,0.9522608172721043,0.8109117605997371,0.01
moderate_uncertainty,701,projected_velocity_steps8,23,0.06752210140808801,0.09172288131610946,1,1,1,0.2401087457430562,0.3428206339667566,0.0013444997127853853,0.0,13.588707654335694,0.6000000000000001,1.0479602662316019,1.185155570586712,0.01
moderate_uncertainty,701,proposed_robust_steps1,0,0.1105814399311892,0.15105558456382956,1,1,1,0.19490084720131262,0.29557995887653093,0.08119934063582113,0.0,15.82537520284358,0.6000000000000001,0.9929299735411842,0.8297674459331352,0.01
moderate_uncertainty,701,proposed_robust_steps1,1,0.10784550177711573,0.13727357583773286,1,1,1,0.306049055393187,0.40210124888088383,0.05833496383229031,0.0,11.613306651151206,0.6,1.04049226266134,0.9608761004086002,0.01
moderate_uncertainty,701,proposed_robust_steps1,2,0.044722816518600474,0.06898019519509035,1,1,1,0.3429431461167443,0.44335122853680786,0.008599207233956907,0.0,16.442525736549364,0.6,0.9994586072858193,0.889828563519946,0.01
moderate_uncertainty,701,proposed_robust_steps1,3,0.045991742221541,0.05830584051752666,1,1,1,0.24371518900346592,0.3504904688180531,0.01593505361343439,0.0,15.82847925974942,0.6,1.008246108001931,1.018368135086783,0.01
moderate_uncertainty,701,proposed_robust_steps1,4,0.04891904951912729,0.07492078136331635,1,1,1,0.2034647930554523,0.3022307967681097,0.0004665000040464662,0.0,16.012257508324296,0.6,1.0365902789052348,1.1729309202439717,0.01
moderate_uncertainty,701,proposed_robust_steps1,5,0.055295093823785245,0.07137161055587225,1,1,1,0.2758555594093293,0.37541115340627995,0.007951505584066432,0.0,16.545743158110113,0.6,1.0169753495671194,0.8706079567813325,0.01
moderate_uncertainty,701,proposed_robust_steps1,6,0.10397733491274079,0.13473257691692003,1,1,1,0.22094311917013354,0.3180700227002806,0.07468594449717036,0.0,19.468892643013373,0.6,1.0363758905746596,1.0568332404013414,0.01
moderate_uncertainty,701,proposed_robust_steps1,7,0.11639932081751779,0.1645073895740574,1,1,1,0.24281260171440694,0.35215391492351505,0.11170319150735653,0.0,24.480655797428646,0.6,0.9933387114988844,1.073397017430156,0.01
moderate_uncertainty,701,proposed_robust_steps1,8,0.10939435566399383,0.14642393449648639,1,1,1,0.24888876369313093,0.3562551061007589,0.1015220728149524,0.0,21.75353063808537,0.5999999999999999,1.007468086873058,1.0224707692665702,0.01
moderate_uncertainty,701,proposed_robust_steps1,9,0.10550793008874985,0.1381730061212765,1,1,1,0.16691100758091115,0.26590489524484007,0.057993355079899445,0.0,11.655299086320289,0.6000000000000001,1.0226103956823862,0.9325068901178604,0.01
moderate_uncertainty,701,proposed_robust_steps1,10,0.10470833805221623,0.1253337857384677,1,1,1,0.2284640786167514,0.3298728268990769,0.07189842638092037,0.0,11.046587776895342,0.5999999999999999,1.0499098222261554,1.1461961572898884,0.01
moderate_uncertainty,701,proposed_robust_steps1,11,0.08916015289525246,0.12818459935156912,1,1,1,0.29387403628558917,0.39525629873762913,0.07517446312811016,0.0,22.15249854018767,0.6,0.9662550010772103,1.054850625111701,0.01
moderate_uncertainty,701,proposed_robust_steps1,12,0.07851256891803153,0.10265375447787288,1,1,1,0.2670322880215205,0.35846745518026296,0.04707802597086541,0.0,25.732922239089863,0.6,0.9774859308846717,1.0988358920173815,0.01
moderate_uncertainty,701,proposed_robust_steps1,13,0.05492556560397361,0.07069396842983834,1,1,1,0.3734368992360561,0.45556094406836545,0.009980285934219957,0.0,21.198042834036787,0.5999999999999999,0.9986747342206992,0.8679372287707371,0.01
moderate_uncertainty,701,proposed_robust_steps1,14,0.03245840183498715,0.04435736892837275,1,1,1,0.4782439363213461,0.5264804099568983,0.007965218464399682,0.0,11.353347618899322,0.5999999999999999,0.9758586786137546,0.8444017688384086,0.01
moderate_uncertainty,701,proposed_robust_steps1,15,0.12661448944456072,0.16597948512402,1,1,1,0.35524129832106527,0.44604379136214034,0.11403173874211436,0.0,22.729710831029085,0.6,0.9582811848251183,0.950992353010429,0.01
moderate_uncertainty,701,proposed_robust_steps1,16,0.05497352465826222,0.0707434565648936,1,1,1,0.26368593239438803,0.35819114050115075,0.016179796633068566,0.0,19.114308831154275,0.5999999999999999,0.9940161217190617,1.1090358617813418,0.01
moderate_uncertainty,701,proposed_robust_steps1,17,0.13212817811332006,0.18130162699789007,1,1,1,0.30131191605697905,0.39985036221154285,0.10512570424889223,0.0,17.31700621635616,0.6,1.0206269857862873,0.876125268285103,0.01
moderate_uncertainty,701,proposed_robust_steps1,18,0.06515874168986219,0.08883418218595358,1,1,1,0.3421517125121826,0.4231632798935363,0.0010237049742989335,0.0,17.739057601270147,0.6,1.0351541067249657,0.9497658996973878,0.01
moderate_uncertainty,701,proposed_robust_steps1,19,0.11936716327577591,0.1665301779520329,1,1,1,0.18438975732018534,0.28704315815916565,0.13270373109130285,0.0,21.469796709350767,0.5999999999999999,1.0076509459928882,0.9187963456121729,0.01
moderate_uncertainty,701,proposed_robust_steps1,20,0.10213807064414412,0.13618079581391984,1,1,0,0.14496578897124787,0.24696022110107532,0.07242612492790901,0.0,29.590276849936995,0.6000000000000001,0.9555313233488515,1.1848902234273728,0.01
moderate_uncertainty,701,proposed_robust_steps1,21,0.05372322115401468,0.07367894107681165,1,1,1,0.32422953761190537,0.4188629036041071,0.0060503517100842785,0.0,21.785118266504583,0.6000000000000001,0.9716970362131345,1.0364615762060698,0.01
moderate_uncertainty,701,proposed_robust_steps1,22,0.0983943116817054,0.12563065796597275,1,1,1,0.3276295033989656,0.4125062894856285,0.07882962460146503,0.0,25.451932330552232,0.6000000000000001,0.9522608172721043,0.8109117605997371,0.01
moderate_uncertainty,701,proposed_robust_steps1,23,0.08377462483454523,0.12301299381350422,1,1,1,0.22179752487800333,0.3211399186760542,0.0053611386046137355,0.0,24.625493055382083,0.6000000000000001,1.0479602662316019,1.185155570586712,0.01
moderate_uncertainty,701,proposed_robust_steps8,0,0.10902616133606056,0.14478185045247427,1,1,1,0.20123122612256542,0.3021873992931336,0.08626265220268703,0.0,11.408193268495275,0.6000000000000001,0.9929299735411842,0.8297674459331352,0.01
moderate_uncertainty,701,proposed_robust_steps8,1,0.10765122685652918,0.1365684156232567,1,1,1,0.3105339661572022,0.40589945715659165,0.05552112788759089,0.0,10.595145261722042,0.6,1.04049226266134,0.9608761004086002,0.01
moderate_uncertainty,701,proposed_robust_steps8,2,0.04447402246986321,0.06809667838884116,1,1,1,0.37167318991945675,0.46631684342476537,0.010010474616597431,0.0,16.354275894104525,0.6,0.9994586072858193,0.889828563519946,0.01
